## EBL from Khaire & Srianand 2018; Q14 Model with alpha=-1.4 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.412538e-05     5.355313e-32
 1.584893e-05     6.206723e-32
 1.778279e-05     7.193355e-32
 1.995263e-05     8.336686e-32
 2.238721e-05     9.661581e-32
 2.511887e-05     1.119689e-31
 2.818382e-05     1.297599e-31
 3.162278e-05     1.503764e-31
 3.548135e-05     1.742667e-31
 3.981071e-05     2.019506e-31
 4.466837e-05     2.340306e-31
 5.011870e-05     2.712043e-31
 5.623413e-05     3.142813e-31
 6.309577e-05     3.641985e-31
 7.079457e-05     4.220413e-31
 7.943284e-05     4.890693e-31
 8.912505e-05     5.667395e-31
 1.000000e-04     6.567435e-31
 1.122018e-04     7.610376e-31
 1.258926e-04     8.817906e-31
 1.412538e-04     1.019344e-30
 1.584893e-04     1.177522e-30
 1.778279e-04     1.360454e-30
 1.995262e-04     1.572702e-30
 2.238722e-04     1.819463e-30
 2.511887e-04     2.106753e-30
 2.818383e-04     2.441619e-30
 3.162278e-04     2.832348e-30
 3.548134e-04     3.288708e-30
 3.981073e-04     3.822243e-30
 4.466837e-04     4.446598e-30
 5.011873e-04     5.177925e-30
 5.623413e-04     6.035352e-30
 6.309572e-04     7.041550e-30
 7.079460e-04     8.223418e-30
 7.943284e-04     9.612854e-30
 8.912510e-04     1.124776e-29
 1.000000e-03     1.317317e-29
 1.122018e-03     1.544260e-29
 1.258926e-03     1.811980e-29
 1.412538e-03     2.128048e-29
 1.584893e-03     2.501494e-29
 1.778279e-03     2.943076e-29
 1.995262e-03     3.465608e-29
 2.238722e-03     4.084379e-29
 2.511887e-03     4.817616e-29
 2.818383e-03     5.687086e-29
 3.162278e-03     6.718772e-29
 3.548133e-03     7.943698e-29
 3.981073e-03     9.398958e-29
 4.466837e-03     1.112886e-28
 5.011873e-03     1.318644e-28
 5.623413e-03     1.563535e-28
 6.309573e-03     1.855225e-28
 7.079460e-03     2.203041e-28
 7.943284e-03     2.618453e-28
 8.912510e-03     3.115819e-28
 1.000000e-02     3.713367e-28
 1.122019e-02     4.434493e-28
 1.258925e-02     5.309306e-28
 1.412538e-02     6.376404e-28
 1.584894e-02     7.684586e-28
 1.778279e-02     9.294597e-28
 1.995263e-02     1.128071e-27
 2.238721e-02     1.373196e-27
 2.511887e-02     1.675358e-27
 2.818385e-02     2.046808e-27
 3.162277e-02     2.501684e-27
 3.548136e-02     3.056222e-27
 3.981071e-02     3.728989e-27
 4.466837e-02     4.541291e-27
 5.011876e-02     5.517612e-27
 5.623413e-02     6.686239e-27
 6.309576e-02     8.080083e-27
 7.079456e-02     9.737540e-27
 7.943284e-02     1.170376e-26
 8.912515e-02     1.403192e-26
 1.000000e-01     1.678492e-26
 1.122019e-01     2.003902e-26
 1.258925e-01     2.381069e-26
 1.412538e-01     2.802016e-26
 1.584894e-01     3.260642e-26
 1.778279e-01     3.752160e-26
 1.995263e-01     4.272708e-26
 2.238721e-01     4.819078e-26
 2.511887e-01     5.388625e-26
 2.818385e-01     5.979183e-26
 3.162278e-01     6.584770e-26
 3.548135e-01     7.155151e-26
 3.981071e-01     7.716966e-26
 4.466837e-01     8.286387e-26
 5.011876e-01     8.873010e-26
 5.623413e-01     9.483078e-26
 6.309576e-01     1.012156e-25
 7.079456e-01     1.079332e-25
 7.943284e-01     1.150385e-25
 8.912515e-01     1.225967e-25
 1.000000e+00     1.306859e-25
 1.122019e+00     1.394001e-25
 1.258925e+00     1.488513e-25
 1.412538e+00     1.591728e-25
 1.584894e+00     1.705223e-25
 1.778279e+00     1.830865e-25
 1.995263e+00     1.970865e-25
 2.238721e+00     2.127829e-25
 2.511887e+00     2.304842e-25
 2.818385e+00     2.505545e-25
 3.162278e+00     2.734240e-25
 3.548136e+00     2.996014e-25
 3.981071e+00     3.296867e-25
 4.466837e+00     3.643889e-25
 5.011876e+00     4.045430e-25
 5.623413e+00     4.511308e-25
 6.309576e+00     5.052146e-25
 7.079456e+00     5.668094e-25
 7.943284e+00     6.382662e-25
 8.912516e+00     7.218709e-25
 1.000000e+01     8.199497e-25
 1.122019e+01     9.349490e-25
 1.258925e+01     1.069432e-24
 1.412538e+01     1.226039e-24
 1.584894e+01     1.407362e-24
 1.778279e+01     1.615785e-24
 1.995263e+01     1.852997e-24
 2.238721e+01     2.118563e-24
 2.511887e+01     2.410891e-24
 2.818385e+01     2.721109e-24
 3.162278e+01     3.040175e-24
 3.548135e+01     3.358256e-24
 3.981071e+01     3.707780e-24
 4.466837e+01     4.047792e-24
 5.011876e+01     4.344549e-24
 5.623413e+01     4.633322e-24
 6.309576e+01     4.904560e-24
 7.079456e+01     5.174651e-24
 7.943284e+01     5.480895e-24
 8.912515e+01     5.831687e-24
 1.000000e+02     6.232453e-24
 1.120000e+02     6.667791e-24
 1.250000e+02     7.096311e-24
 1.400000e+02     7.532060e-24
 1.550000e+02     7.898951e-24
 1.650000e+02     8.106361e-24
 1.750000e+02     8.288268e-24
 1.850000e+02     8.451505e-24
 1.900000e+02     8.533268e-24
 1.950000e+02     8.633038e-24
 2.000000e+02     8.770233e-24
 2.050000e+02     9.014881e-24
 2.100000e+02     9.498381e-24
 2.150000e+02     1.049544e-23
 2.180000e+02     1.156149e-23
 2.210000e+02     1.313909e-23
 2.240000e+02     1.557100e-23
 2.260000e+02     1.782298e-23
 2.270000e+02     1.919720e-23
 2.275000e+02     1.997004e-23
 2.278400e+02     2.051451e-23
 2.380000e+02     3.023913e-23
 2.500000e+02     3.982795e-23
 2.700000e+02     5.248052e-23
 2.900000e+02     6.318165e-23
 3.035000e+02     6.960686e-23
 3.037800e+02     1.505071e-22
 3.045000e+02     1.487801e-22
 3.060000e+02     1.458291e-22
 3.080000e+02     1.421729e-22
 3.100000e+02     1.387466e-22
 3.120000e+02     1.354935e-22
 3.150000e+02     1.311508e-22
 3.200000e+02     1.244074e-22
 3.250000e+02     1.189420e-22
 3.300000e+02     1.142297e-22
 3.400000e+02     1.074825e-22
 3.600000e+02     1.007186e-22
 3.800000e+02     1.007204e-22
 4.050000e+02     1.053776e-22
 4.250000e+02     1.107314e-22
 4.500000e+02     1.178698e-22
 4.650000e+02     1.222046e-22
 4.750000e+02     1.252187e-22
 4.820000e+02     1.273815e-22
 4.870000e+02     1.287760e-22
 4.910000e+02     1.298324e-22
 4.950000e+02     1.311199e-22
 4.980000e+02     1.319866e-22
 5.000000e+02     1.325357e-22
 5.020000e+02     1.330432e-22
 5.039800e+02     1.337812e-22
 5.100000e+02     1.365544e-22
 5.250000e+02     1.428134e-22
 5.600000e+02     1.560557e-22
 6.000000e+02     1.701413e-22
 6.500000e+02     1.869785e-22
 7.000000e+02     2.049239e-22
 7.500000e+02     2.255691e-22
 8.000000e+02     2.517824e-22
 8.300000e+02     2.706209e-22
 8.600000e+02     2.935954e-22
 8.800000e+02     3.110232e-22
 8.900000e+02     3.209457e-22
 8.960000e+02     3.267295e-22
 9.000000e+02     3.309801e-22
 9.030000e+02     3.340172e-22
 9.060000e+02     3.375406e-22
 9.090000e+02     3.407696e-22
 9.117800e+02     3.437889e-22
 9.300000e+02     7.270801e-22
 9.500000e+02     1.168192e-21
 9.750000e+02     2.014083e-21
 9.900000e+02     2.398186e-21
 1.005000e+03     2.881491e-21
 1.025000e+03     3.746548e-21
 1.045000e+03     4.494566e-21
 1.065000e+03     5.539163e-21
 1.085000e+03     6.626096e-21
 1.105000e+03     7.684109e-21
 1.125000e+03     8.843085e-21
 1.145000e+03     9.885529e-21
 1.165000e+03     1.108949e-20
 1.185000e+03     1.213600e-20
 1.205000e+03     1.321852e-20
 1.215600e+03     1.373616e-20
 1.215670e+03     1.453617e-20
 1.216000e+03     1.455150e-20
 1.218000e+03     1.463879e-20
 1.221000e+03     1.475321e-20
 1.225000e+03     1.487562e-20
 1.230000e+03     1.504127e-20
 1.240000e+03     1.551860e-20
 1.250000e+03     1.607683e-20
 1.265000e+03     1.697626e-20
 1.285000e+03     1.820930e-20
 1.305000e+03     1.954263e-20
 1.325000e+03     2.074259e-20
 1.345000e+03     2.203114e-20
 1.365000e+03     2.328908e-20
 1.385000e+03     2.455974e-20
 1.405000e+03     2.569860e-20
 1.425000e+03     2.682852e-20
 1.442000e+03     2.773229e-20
 1.455000e+03     2.843994e-20
 1.475000e+03     2.953725e-20
 1.517000e+03     3.163048e-20
 1.595000e+03     3.491007e-20
 1.672000e+03     3.784648e-20
 1.745000e+03     4.040135e-20
 1.825000e+03     4.286577e-20
 1.905000e+03     4.470290e-20
 1.984000e+03     4.630376e-20
 2.065000e+03     4.760594e-20
 2.135000e+03     4.832346e-20
 2.215000e+03     4.897314e-20
 2.295000e+03     4.958646e-20
 2.375000e+03     5.018384e-20
 2.455000e+03     5.085580e-20
 2.525000e+03     5.138875e-20
 2.605000e+03     5.217556e-20
 2.685000e+03     5.313276e-20
 2.765000e+03     5.392147e-20
 2.845000e+03     5.451745e-20
 2.950000e+03     5.551236e-20
 3.110000e+03     5.701809e-20
 3.270000e+03     5.825039e-20
 3.430000e+03     5.936707e-20
 3.590000e+03     6.038596e-20
 3.730000e+03     6.160836e-20
 3.890000e+03     6.598406e-20
 4.050000e+03     7.032543e-20
 4.210000e+03     7.687679e-20
 4.370000e+03     8.252705e-20
 4.530000e+03     8.789709e-20
 4.690000e+03     9.295565e-20
 4.850000e+03     9.691682e-20
 5.010000e+03     1.004182e-19
 5.170000e+03     1.036550e-19
 5.330000e+03     1.067054e-19
 5.490000e+03     1.095231e-19
 5.650000e+03     1.122267e-19
 5.810000e+03     1.148634e-19
 5.970000e+03     1.170149e-19
 6.130000e+03     1.191447e-19
 6.290000e+03     1.209835e-19
 6.450000e+03     1.226599e-19
 6.610000e+03     1.241676e-19
 6.770000e+03     1.256980e-19
 6.930000e+03     1.270731e-19
 7.090000e+03     1.282997e-19
 7.250000e+03     1.294312e-19
 7.410000e+03     1.305186e-19
 7.570000e+03     1.316034e-19
 7.730000e+03     1.327874e-19
 7.890000e+03     1.338641e-19
 8.050000e+03     1.348344e-19
 8.210000e+03     1.358273e-19
 8.370000e+03     1.367573e-19
 8.530000e+03     1.376272e-19
 8.690000e+03     1.385211e-19
 8.850000e+03     1.396151e-19
 9.010000e+03     1.406162e-19
 9.170000e+03     1.415423e-19
 9.330000e+03     1.427940e-19
 9.490000e+03     1.438979e-19
 9.650000e+03     1.449003e-19
 9.810000e+03     1.459108e-19
 9.970000e+03     1.469441e-19
 1.050000e+04     1.495679e-19
 1.150000e+04     1.522785e-19
 1.250000e+04     1.540143e-19
 1.350000e+04     1.550934e-19
 1.450000e+04     1.561367e-19
 1.550000e+04     1.579472e-19
 1.650000e+04     1.592421e-19
 1.750000e+04     1.588430e-19
 1.850000e+04     1.567365e-19
 1.950000e+04     1.532544e-19
 2.050000e+04     1.493458e-19
 2.150000e+04     1.451344e-19
 2.250000e+04     1.405182e-19
 2.350000e+04     1.347990e-19
 2.450000e+04     1.282059e-19
 2.550000e+04     1.226160e-19
 2.650000e+04     1.172272e-19
 2.750000e+04     1.126681e-19
 2.850000e+04     1.085016e-19
 2.950000e+04     1.045951e-19
 3.050000e+04     1.008769e-19
 3.150000e+04     9.731744e-20
 3.250000e+04     9.388294e-20
 3.350000e+04     9.057404e-20
 3.450000e+04     8.741598e-20
 3.550000e+04     8.444374e-20
 3.650000e+04     8.163796e-20
 3.750000e+04     7.899324e-20
 3.850000e+04     7.652676e-20
 3.950000e+04     7.434545e-20
 4.050000e+04     7.255435e-20
 4.150000e+04     7.049592e-20
 4.250000e+04     6.852741e-20
 4.350000e+04     6.640777e-20
 4.450000e+04     6.429099e-20
 4.550000e+04     6.226424e-20
 4.650000e+04     6.040253e-20
 4.750000e+04     5.878415e-20
 4.850000e+04     5.750091e-20
 4.950000e+04     5.660437e-20
 5.050000e+04     5.617423e-20
 5.150000e+04     5.624000e-20
 5.250000e+04     5.678375e-20
 5.350000e+04     5.778703e-20
 5.450000e+04     5.925566e-20
 5.550000e+04     6.128788e-20
 5.650000e+04     6.376820e-20
 5.750000e+04     6.677965e-20
 5.850000e+04     6.869073e-20
 5.950000e+04     7.013068e-20
 6.050000e+04     7.295778e-20
 6.150000e+04     7.895485e-20
 6.250000e+04     9.375598e-20
 6.350000e+04     1.040883e-19
 6.450000e+04     1.078843e-19
 6.550000e+04     1.112871e-19
 6.650010e+04     1.143081e-19
 6.750010e+04     1.179237e-19
 6.850010e+04     1.207715e-19
 6.950010e+04     1.252528e-19
 7.020000e+04     1.295252e-19
 7.100000e+04     1.339434e-19
 7.180000e+04     1.377971e-19
 7.260000e+04     1.417759e-19
 7.340000e+04     1.470119e-19
 7.420000e+04     1.549084e-19
 7.500000e+04     1.663187e-19
 7.580000e+04     1.809699e-19
 7.660000e+04     1.973364e-19
 7.740000e+04     2.129714e-19
 7.820000e+04     2.275449e-19
 7.900000e+04     2.405754e-19
 7.980000e+04     2.507614e-19
 8.060000e+04     2.579156e-19
 8.140000e+04     2.628608e-19
 8.220000e+04     2.665809e-19
 8.300000e+04     2.694759e-19
 8.380000e+04     2.720563e-19
 8.460000e+04     2.745531e-19
 8.540000e+04     2.774718e-19
 8.620000e+04     2.807409e-19
 8.700000e+04     2.829995e-19
 8.780000e+04     2.831711e-19
 8.860000e+04     2.815339e-19
 8.940000e+04     2.791109e-19
 9.020000e+04     2.761126e-19
 9.100000e+04     2.726920e-19
 9.180000e+04     2.692393e-19
 9.260000e+04     2.657072e-19
 9.340000e+04     2.621508e-19
 9.420000e+04     2.587323e-19
 9.500000e+04     2.556116e-19
 9.580000e+04     2.526194e-19
 9.660000e+04     2.502218e-19
 9.740000e+04     2.481073e-19
 9.820000e+04     2.453777e-19
 9.900000e+04     2.425183e-19
 9.980000e+04     2.396105e-19
 1.006000e+05     2.369107e-19
 1.020000e+05     2.326846e-19
 1.040000e+05     2.281541e-19
 1.060000e+05     2.268127e-19
 1.080000e+05     2.271363e-19
 1.100000e+05     2.290105e-19
 1.120000e+05     2.402580e-19
 1.140000e+05     2.644448e-19
 1.160000e+05     2.729117e-19
 1.180000e+05     2.796698e-19
 1.200000e+05     2.874226e-19
 1.220000e+05     2.972753e-19
 1.240000e+05     3.091230e-19
 1.260000e+05     3.245918e-19
 1.280000e+05     3.502549e-19
 1.300000e+05     3.744346e-19
 1.320000e+05     3.768002e-19
 1.340000e+05     3.872408e-19
 1.360000e+05     3.922750e-19
 1.380000e+05     3.995097e-19
 1.400000e+05     4.037786e-19
 1.420000e+05     4.102636e-19
 1.440000e+05     4.157732e-19
 1.460000e+05     4.214914e-19
 1.480000e+05     4.268851e-19
 1.500000e+05     4.325105e-19
 1.520000e+05     4.374311e-19
 1.540000e+05     4.424028e-19
 1.560000e+05     4.503805e-19
 1.580000e+05     4.570863e-19
 1.600000e+05     4.621016e-19
 1.620000e+05     4.678589e-19
 1.640000e+05     4.755285e-19
 1.660000e+05     4.866861e-19
 1.680000e+05     4.965131e-19
 1.700000e+05     5.083839e-19
 1.720000e+05     5.220679e-19
 1.740000e+05     5.332827e-19
 1.760000e+05     5.412271e-19
 1.780000e+05     5.496484e-19
 1.800000e+05     5.567146e-19
 1.820000e+05     5.642362e-19
 1.840000e+05     5.712179e-19
 1.860000e+05     5.797357e-19
 1.880000e+05     5.934634e-19
 1.900000e+05     6.044125e-19
 1.920000e+05     6.147108e-19
 1.940000e+05     6.265127e-19
 1.960000e+05     6.397726e-19
 1.980000e+05     6.540800e-19
 2.000000e+05     6.692533e-19
 2.020000e+05     6.851909e-19
 2.040000e+05     7.027813e-19
 2.060000e+05     7.199652e-19
 2.080000e+05     7.375307e-19
 2.100000e+05     7.574820e-19
 2.120000e+05     7.778784e-19
 2.140000e+05     7.978514e-19
 2.160000e+05     8.205557e-19
 2.180000e+05     8.448062e-19
 2.200000e+05     8.675287e-19
 2.220000e+05     8.911643e-19
 2.240000e+05     9.175866e-19
 2.260000e+05     9.433040e-19
 2.280000e+05     9.685545e-19
 2.300000e+05     9.962174e-19
 2.320000e+05     1.026120e-18
 2.340000e+05     1.056481e-18
 2.360000e+05     1.087293e-18
 2.380000e+05     1.120263e-18
 2.400000e+05     1.155556e-18
 2.420000e+05     1.191909e-18
 2.440000e+05     1.229022e-18
 2.460000e+05     1.268071e-18
 2.480000e+05     1.309483e-18
 2.500000e+05     1.352240e-18
 2.520000e+05     1.395296e-18
 2.540000e+05     1.439823e-18
 2.560000e+05     1.486617e-18
 2.580000e+05     1.535709e-18
 2.600000e+05     1.586287e-18
 2.620000e+05     1.636857e-18
 2.640000e+05     1.688028e-18
 2.660000e+05     1.740859e-18
 2.680000e+05     1.795767e-18
 2.700000e+05     1.851135e-18
 2.720000e+05     1.906267e-18
 2.740000e+05     1.961245e-18
 2.760000e+05     2.018547e-18
 2.780000e+05     2.078057e-18
 2.800000e+05     2.140282e-18
 2.820000e+05     2.204892e-18
 2.840000e+05     2.269381e-18
 2.860000e+05     2.333288e-18
 2.880000e+05     2.398169e-18
 2.900000e+05     2.464986e-18
 2.920000e+05     2.533918e-18
 2.940000e+05     2.603508e-18
 2.960000e+05     2.674799e-18
 2.980000e+05     2.746271e-18
 3.000000e+05     2.817652e-18
 3.020000e+05     2.890582e-18
 3.040000e+05     2.965477e-18
 3.060000e+05     3.040676e-18
 3.080000e+05     3.117299e-18
 3.100000e+05     3.193847e-18
 3.120000e+05     3.269854e-18
 3.140000e+05     3.348674e-18
 3.160000e+05     3.429221e-18
 3.180000e+05     3.510765e-18
 3.200000e+05     3.594950e-18
 3.220000e+05     3.679687e-18
 3.240000e+05     3.764983e-18
 3.260000e+05     3.853153e-18
 3.280000e+05     3.940460e-18
 3.300000e+05     4.027612e-18
 3.320000e+05     4.114877e-18
 3.340000e+05     4.211829e-18
 3.360000e+05     4.317134e-18
 3.380000e+05     4.415569e-18
 3.400000e+05     4.497851e-18
 3.420000e+05     4.587128e-18
 3.440000e+05     4.677885e-18
 3.460000e+05     4.758686e-18
 3.480000e+05     4.862424e-18
 3.500000e+05     4.981559e-18
 3.520000e+05     5.085393e-18
 3.540000e+05     5.181029e-18
 3.560000e+05     5.273516e-18
 3.580000e+05     5.359605e-18
 3.600000e+05     5.448359e-18
 3.620000e+05     5.542193e-18
 3.640000e+05     5.634431e-18
 3.660000e+05     5.725635e-18
 3.680000e+05     5.815667e-18
 3.700000e+05     5.908936e-18
 3.720000e+05     6.006264e-18
 3.740000e+05     6.103855e-18
 3.760000e+05     6.200845e-18
 3.780000e+05     6.298035e-18
 3.800000e+05     6.398108e-18
 3.820000e+05     6.500292e-18
 3.840000e+05     6.602820e-18
 3.860000e+05     6.706117e-18
 3.880000e+05     6.811282e-18
 3.900000e+05     6.918574e-18
 3.920000e+05     7.026701e-18
 4.320000e+05     9.333278e-18
 4.760000e+05     1.204095e-17
 5.250000e+05     1.501696e-17
 5.790000e+05     1.803951e-17
 6.390000e+05     2.094864e-17
 7.040000e+05     2.340291e-17
 7.760000e+05     2.520787e-17
 8.560000e+05     2.621366e-17
 9.430000e+05     2.637449e-17
 1.040000e+06     2.576542e-17
 1.147000e+06     2.452554e-17
 1.264000e+06     2.285018e-17
 1.394000e+06     2.090287e-17
 1.537000e+06     1.886777e-17
 1.694000e+06     1.686911e-17
 1.868000e+06     1.497433e-17
 2.059000e+06     1.324201e-17
 2.270000e+06     1.167272e-17
 2.503000e+06     1.025838e-17
 2.760000e+06     8.980198e-18
 3.043000e+06     7.818422e-18
 3.354000e+06     6.757005e-18
 3.698000e+06     5.779638e-18
 4.077000e+06     4.887254e-18
 4.495000e+06     4.079726e-18
 4.956000e+06     3.359774e-18
 5.464000e+06     2.729795e-18
 6.024000e+06     2.189013e-18
 6.641000e+06     1.734345e-18
 7.322000e+06     1.359146e-18
 8.073000e+06     1.055886e-18
 8.900000e+06     8.156682e-19
 9.813000e+06     6.283528e-19
 1.082000e+07     4.849809e-19
 1.193000e+07     3.771824e-19
 1.315000e+07     2.976907e-19
 1.450000e+07     2.397350e-19
 1.598000e+07     1.986162e-19
 1.762000e+07     1.697860e-19
 1.943000e+07     1.502147e-19
 2.142000e+07     1.375118e-19
 2.362000e+07     1.297889e-19
 2.604000e+07     1.257459e-19
 2.871000e+07     1.244336e-19
 3.165000e+07     1.251798e-19
 3.489000e+07     1.274879e-19
 3.847000e+07     1.310275e-19
 4.241000e+07     1.355552e-19
 4.676000e+07     1.409015e-19
 5.155000e+07     1.469334e-19
 5.683000e+07     1.535821e-19
 6.266000e+07     1.607969e-19
 6.908000e+07     1.685428e-19
 7.616000e+07     1.768115e-19
 8.397000e+07     1.855897e-19
 9.258000e+07     1.948789e-19
 1.020700e+08     2.046862e-19
 1.125300e+08     2.150272e-19
 1.240600e+08     2.259224e-19
 1.367800e+08     2.374083e-19
 1.508000e+08     2.494921e-19
 1.662500e+08     2.621886e-19
 1.833000e+08     2.755593e-19
 2.020800e+08     2.896181e-19
 2.228000e+08     3.044072e-19
 2.456300e+08     3.199533e-19
 2.708100e+08     3.363170e-19
 2.985700e+08     3.535242e-19
 3.291700e+08     3.716075e-19
 3.629100e+08     3.906352e-19
 4.001100e+08     4.106382e-19
 4.411200e+08     4.316800e-19
 4.863400e+08     4.538026e-19
 5.361900e+08     4.770811e-19
 5.911500e+08     5.015570e-19
 6.517400e+08     5.273059e-19
 7.185400e+08     5.543741e-19
 7.921900e+08     5.828471e-19
 8.733900e+08     6.127858e-19
 9.629200e+08     6.442683e-19
 1.000000e+09     6.568915e-19
